SeqCluster,Prot_AC,score,RecName
CK_00041667,P58034,0.9957000017166138,Inner membrane protein YmgF;
CK_00044185,P38581,0.9959999918937684,Putative carnobacteriocin-BM1 immunity protein;
CK_00045065,J3QM76,0.9950000047683716,Coiled-coil domain-containing protein 179;
CK_00045623,Q47719,0.9965999722480774,Putative protein YjhV;
CK_00046210,Q54C00,0.9962000250816344,Putative uncharacterized protein DDB_G0293310;
CK_00047180,O57414,0.9957000017166138,Rho GTPase-activating protein 6;
CK_00047288,Q9PC73,0.9951000213623048,Probable Fe(2+)-trafficking protein 
CK_00049242,Q2WGC7,0.9414267420497032,Photosystem II reaction center protein Z 
CK_00049884,P58034,0.9951000213623048,Inner membrane protein YmgF;
CK_00051323,P55739,0.9958999752998352,Serine/threonine-protein phosphatase 5;
CK_00051771,O13555,0.8208584660919094,Uncharacterized protein JIP3;
CK_00051922,P14661,0.995299994945526,Cecropin-P1;
CK_00055007,Q8K459,0.9039503175902084,Peroxisomal testis-specific protein 1;
CK_00055631,Q8K459,0.8485111718636418,Peroxisomal testis-specific protein 1;
CK_00055905,Q46083,0.9959999918937684,Nitrogenase iron-iron protein delta chain;
CK_00056007,Q8K459,0.9072383134824946,Peroxisomal testis-specific protein 1;
CK_00056352,Q9MUM6,0.9959999918937684,Uncharacterized 7.4 kDa protein in ndhF-psbD intergenic region;
CK_00056788,P11470,0.8151966042479515,Spore germination protein GerE;
CK_00000744,P73055,0.9961000084877014,Uncharacterized protein ssr3122;
CK_00000840,P0ACV9,0.9951000213623048,Uncharacterized protein YmjA;
CK_00001352,P44593,0.9962999820709229,Putative sulfur carrier protein HI_0242;
CK_00004184,P69519,0.9950000047683716,"Poly-beta-1', '6-N-acetyl-D-glucosamine synthesis protein IcaD;"
CK_00004541,Q7VA81,0.9958999752998352,DNA-directed RNA polymerase subunit omega 
CK_00004943,P9WJ87,0.9957000017166138,Antitoxin MazE6 
CK_00034585,Q8K459,0.8503245230050283,Peroxisomal testis-specific protein 1;
CK_00034772,Q03YQ1,0.9966999888420104,UPF0297 protein LEUM_0557 
CK_00036283,Q54CF6,0.9958000183105468,Putative uncharacterized protein DDB_G0293016;
CK_00036602,P39430,0.995199978351593,Inosine/xanthosine triphosphatase 
CK_00036724,Q86HA0,0.8149623974991798,Putative uncharacterized protein DDB_G0275565;
CK_00037309,P10347,0.995299994945526,Photosystem II reaction center protein K 
CK_00037903,P19979,0.8804342430384153,Malate dehydrogenase;
CK_00039749,P13476,0.9951000213623048,Colicin-E5 immunity protein;
CK_00039947,Q8GED8,0.9958999752998352,Protein AlbB;
CK_00040590,A9BCB8,0.9955000281333924,DNA-directed RNA polymerase subunit omega 
CK_00042132,P38437,0.8591230280656816,Uncharacterized protein in miaA 5'region;
CK_00042902,P80103,0.9951000213623048,Light-harvesting protein B800/830/1020 alpha-2 chain;
CK_00043401,C5DFG5,0.9958000183105468,Biogenesis of lysosome-related organelles complex 1 subunit BLS1;
CK_00043575,Q8FCK7,0.8175189595332526,Uncharacterized protein DinQ;
CK_00045583,Q5WRL1,0.995199978351593,Large ribosomal subunit protein mL41 
CK_00045917,P44208,0.9958000183105468,Uncharacterized protein HI_1479;
CK_00049568,Q54C00,0.996399998664856,Putative uncharacterized protein DDB_G0293310;
CK_00049943,P38437,0.8907755896431446,Uncharacterized protein in miaA 5'region;
CK_00052202,Q9V8F3,0.9959999918937684,Protein GSKIP homolog;
CK_00052400,Q2QD69,0.9959999918937684,Photosystem I reaction center subunit IX 
CK_00052542,P72673,0.9957000017166138,Thylakoid-associated protein slr0729;
CK_00052621,P0DP70,0.847698214447508,Putative cryptic phosphonate transport system permease protein PhnE2;
CK_00053519,O28657,0.9951000213623048,Uncharacterized protein AF_1616;
CK_00053564,Q5GY22,0.9951000213623048,Probable Fe(2+)-trafficking protein 
CK_00053927,B5F9R3,0.9957000017166138,Probable Fe(2+)-trafficking protein 
CK_00054348,Q07088,0.9958000183105468,Ribulose bisphosphate carboxylase small subunit 2 
CK_00055729,P73891,0.9962000250816344,Phycobilisome degradation protein NblA homolog 1;
CK_00055981,P0ACV9,0.9965000152587892,Uncharacterized protein YmjA;
CK_00057150,Q9FA11,0.9950000047683716,Nitrogenase-stabilizing/protective protein NifW;
CK_00003646,Q2V2P4,0.9954000115394592,Mitofissin 
CK_00004851,P74794,0.9955999851226808,UPF0150 protein ssl0738;
CK_00033463,A5GQF4,0.9951000213623048,Cytochrome b559 subunit alpha 
CK_00036086,Q9P7K6,0.9954000115394592,SDO1-like protein C21C3.19;
CK_00036713,P17877,0.8490409316492844,Endoglucanase 1;
CK_00036886,Q9CKX3,0.9951000213623048,Uncharacterized protein PM1478;
CK_00037847,P0C5R9,0.995199978351593,V-type proton ATPase subunit f 
CK_00037877,Q138N7,0.9955000281333924,N(2)-fixation sustaining protein CowN 
CK_00038145,Q9ZDP8,0.995299994945526,Uncharacterized protein RP279;
CK_00038179,A0A1B0GTD5,0.9951000213623048,Sperm microtubule inner protein 11 
CK_00038767,Q1XDC1,0.9958999752998352,Uncharacterized protein ycf18;
CK_00038913,A3BNA1,0.9961000084877014,Flowering-promoting factor 1-like protein 5;
CK_00039693,P55689,0.9954000115394592,Nitrogenase-stabilizing/protective protein NifW;
CK_00040644,O31887,0.995199978351593,SPbeta prophage-derived uncharacterized protein YosB;
CK_00042948,A5PN52,0.9955999851226808,Cilia- and flagella-associated protein HOATZ 
CK_00044625,P55510,0.9957000017166138,Putative plasmid stability protein y4jJ;
CK_00045314,Q5H7N6,0.9955999851226808,Cecropin-P2;
CK_00046032,Q5H7N6,0.995299994945526,Cecropin-P2;
CK_00046080,B5RE71,0.9958000183105468,Probable Fe(2+)-trafficking protein 
CK_00046111,Q8TGS2,0.9954000115394592,Uncharacterized protein YOL019W-A;
CK_00046562,P10396,0.9951000213623048,Replication initiation protein;
CK_00046676,Q47719,0.9958999752998352,Putative protein YjhV;
CK_00047198,Q8TGS2,0.9950000047683716,Uncharacterized protein YOL019W-A;
CK_00047556,Q74JK4,0.9961000084877014,UPF0346 protein LJ_1103 
CK_00050574,O78452,0.9969000220298768,Uncharacterized 6.1 kDa protein;
CK_00050613,B0TJD1,0.9958000183105468,Probable Fe(2+)-trafficking protein 
CK_00053827,B0RRL3,0.995299994945526,Probable Fe(2+)-trafficking protein 
CK_00054706,Q5H7N6,0.995199978351593,Cecropin-P2;
CK_00055988,Q03YQ1,0.9976000189781188,UPF0297 protein LEUM_0557 
CK_00057525,Q13166,0.995299994945526,CATR tumorigenic conversion 1 protein;
CK_00000813,Q7VC09,1.0,Large ribosomal subunit protein bL28 
CK_00001476,A1ANL2,0.995299994945526,N(2)-fixation sustaining protein CowN 
CK_00002143,Q2RNI5,0.9958000183105468,N(2)-fixation sustaining protein CowN;
CK_00005037,Q57120,0.9973999857902528,Antitoxin VapB2;
CK_00005103,O57414,0.995199978351593,Rho GTPase-activating protein 6;
CK_00005754,Q7WAB3,0.9961000084877014,Flagellar transcriptional regulator FlhD 
CK_00007329,Q8K459,0.8219581882205773,Peroxisomal testis-specific protein 1;
CK_00034502,Q8K459,0.8402959485317041,Peroxisomal testis-specific protein 1;
CK_00034787,P38476,0.9958000183105468,Uncharacterized mitochondrial protein ymf34;
CK_00034951,B0TJD1,0.9955999851226808,Probable Fe(2+)-trafficking protein 
CK_00035719,P55527,0.995199978351593,Uncharacterized protein y4kG;
CK_00036736,G2TRU0,0.9955000281333924,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit ost5;
CK_00039194,P08365,0.9962999820709229,Antitoxin ChpS;
CK_00039298,Q8K459,0.9289500147409058,Peroxisomal testis-specific protein 1;
CK_00039951,Q923D4,0.995199978351593,Splicing factor 3B subunit 5;
CK_00041311,Q1LSZ8,0.995199978351593,Probable Fe(2+)-trafficking protein 
CK_00041329,P54160,0.9951000213623048,Uncharacterized protein YpbS;
CK_00041493,P73890,0.9955000281333924,Phycobilisome degradation protein NblA homolog 2;
CK_00042926,Q5BJC2,0.9955999851226808,Protein kish-A;
CK_00043422,Q52281,0.9957000017166138,Protein KleF;
CK_00044477,P20412,0.996399998664856,Giant hemoglobin AI chain;
CK_00045137,P08889,0.995299994945526,Uncharacterized 9.9 kDa protein;
CK_00045885,Q8K459,0.8547506738132,Peroxisomal testis-specific protein 1;
CK_00047035,Q2RNI5,0.9955999851226808,N(2)-fixation sustaining protein CowN;
CK_00049025,O34605,0.9965000152587892,SPbeta prophage-derived uncharacterized protein YopM;
CK_00049887,P71622,0.9955999851226808,Antitoxin VapB22;
CK_00051181,Q110L9,0.996399998664856,NAD(P)H-quinone oxidoreductase subunit M 
CK_00055858,Q2YC32,0.9966999888420104,Probable Fe(2+)-trafficking protein 
CK_00056140,P0CH58,0.8906000332772734,Meucin-25 
CK_00002391,P9WJ40,0.9958000183105468,Putative antitoxin VapB24;
CK_00002455,Q1R073,0.9954000115394592,Probable Fe(2+)-trafficking protein 
CK_00003850,Q44491,0.995299994945526,UPF0437 protein Ava_4254;
CK_00006264,P37589,0.9951000213623048,Signal transduction protein PmrD;
CK_00006701,P74794,0.995299994945526,UPF0150 protein ssl0738;
CK_00034022,C5B7T3,0.9955999851226808,UPF0253 protein NT01EI_0864 
CK_00038138,Q212F4,0.9969000220298768,N(2)-fixation sustaining protein CowN 
CK_00039838,A0A023PXQ9,0.8911981579945945,Putative uncharacterized membrane protein YMR316C-B 
CK_00040611,Q8K459,0.8644089371886636,Peroxisomal testis-specific protein 1;
CK_00040958,Q96IR3,0.9954000115394592,Putative uncharacterized protein MGC15705;
CK_00042333,Q21NX9,0.9965000152587892,Probable Fe(2+)-trafficking protein 
CK_00042698,C5DFG5,0.995299994945526,Biogenesis of lysosome-related organelles complex 1 subunit BLS1;
CK_00042741,P02657,0.9959999918937684,Apovitellenin-1;
CK_00044275,Q86J02,0.9958000183105468,ER membrane protein complex subunit 5 homolog 
CK_00045312,B4SS10,0.9955999851226808,Probable Fe(2+)-trafficking protein 
CK_00045345,Q5LLF5,0.9951000213623048,UPF0262 protein SPOA0072 
CK_00046629,Q4VZH6,0.995199978351593,Cytochrome b559 subunit beta 
CK_00047705,O57414,0.995299994945526,Rho GTPase-activating protein 6;
CK_00047789,Q9PQZ7,0.996999979019165,Uncharacterized protein UU147;
CK_00047993,Q12351,0.9950000047683716,Uncharacterized protein YOR012W;
CK_00048619,P73891,0.9951000213623048,Phycobilisome degradation protein NblA homolog 1;
CK_00050106,P14661,0.9954000115394592,Cecropin-P1;
CK_00051523,Q5WRL1,0.9959999918937684,Large ribosomal subunit protein mL41 
CK_00051555,Q74JK4,0.9958999752998352,UPF0346 protein LJ_1103 
CK_00053002,P0DQF8,0.9957000017166138,U-scoloptoxin(23)-Er2a 
CK_00053057,Q3E740,0.9954000115394592,Uncharacterized protein YGL258W-A;
CK_00053320,Q8K459,0.9169883826080324,Peroxisomal testis-specific protein 1;
CK_00053895,Q9ZDP8,0.9958000183105468,Uncharacterized protein RP279;
CK_00054222,P76057,0.9950000047683716,Uncharacterized protein YdaQ;
CK_00056476,Q8K459,0.8351692886874389,Peroxisomal testis-specific protein 1;
CK_00000290,A7GWR1,0.9962000250816344,Acyl carrier protein 
CK_00002211,P64457,0.995199978351593,Uncharacterized protein YdcY;
CK_00002219,P9WLB9,0.995299994945526,Uncharacterized protein Rv2312;
CK_00002750,P9WF25,0.9965000152587892,Antitoxin RelJ;
CK_00003560,Q54JQ0,0.9957000017166138,Putative uncharacterized transmembrane protein DDB_G0287865;
CK_00003663,Q3JY54,0.9950000047683716,Flagellar transcriptional regulator FlhD 
CK_00005512,Q9CQF8,0.9962000250816344,Large ribosomal subunit protein mL63 
CK_00008413,Q9MUM6,0.9951000213623048,Uncharacterized 7.4 kDa protein in ndhF-psbD intergenic region;
CK_00034729,Q7VA74,0.9965999722480774,Probable small ribosomal subunit protein cS23 
CK_00037421,Q8K459,0.8546437345454976,Peroxisomal testis-specific protein 1;
CK_00037518,Q54C00,0.9962999820709229,Putative uncharacterized protein DDB_G0293310;
CK_00037831,Q5WRL1,0.995199978351593,Large ribosomal subunit protein mL41 
CK_00039040,Q07934,0.9965999722480774,Nitrogenase iron-iron protein delta chain;
CK_00039358,C3K6U5,0.995199978351593,Probable Fe(2+)-trafficking protein 
CK_00039430,Q9CLJ2,0.9959999918937684,Uncharacterized protein PM1237;
CK_00040027,P72870,0.9957000017166138,Allophycocyanin subunit alpha-B;
CK_00049929,P38437,0.8475325918497276,Uncharacterized protein in miaA 5'region;
CK_00056606,P40738,0.9966999888420104,Protein YxxE;
CK_00001121,A2BYI0,0.9998999834060668,ATP synthase subunit c 
CK_00001155,P26481,0.9957000017166138,Nitrogenase-stabilizing/protective protein NifW;
CK_00001597,Q60AJ7,0.9962000250816344,Probable Fe(2+)-trafficking protein 
CK_00001801,H9T8I0,0.9951000213623048,Immunity protein CdiI;
CK_00004103,Q9PC73,0.9965999722480774,Probable Fe(2+)-trafficking protein 
CK_00005200,A4SIF7,0.9950000047683716,Probable Fe(2+)-trafficking protein 
CK_00005776,C0SPB1,0.9950000047683716,Uncharacterized protein YukJ;
CK_00006278,O34605,0.9955000281333924,SPbeta prophage-derived uncharacterized protein YopM;
CK_00007268,P71622,0.9961000084877014,Antitoxin VapB22;
CK_00033388,Q8K459,0.8140114746851737,Peroxisomal testis-specific protein 1;
CK_00033717,P0DSM8,0.9955000281333924,Immunity protein CdiI 
CK_00033734,P06112,0.9965000152587892,Allophycocyanin alpha chain;
CK_00034276,Q9MUM6,0.9957000017166138,Uncharacterized 7.4 kDa protein in ndhF-psbD intergenic region;
CK_00037186,Q6CWM9,0.9951000213623048,Biogenesis of lysosome-related organelles complex 1 subunit BLS1;
CK_00037190,P30880,0.995199978351593,Calcitonin gene-related peptide 1;
CK_00037503,C0ZAS1,0.9957000017166138,UPF0297 protein BBR47_19030 
CK_00037758,P0C5R9,0.9951000213623048,V-type proton ATPase subunit f 
CK_00039698,A1JUB1,0.9957000017166138,Antitoxin ParD;
CK_00042555,O34988,0.9962999820709229,SPbeta prophage-derived uncharacterized protein YoqA;
CK_00043398,C0H3P9,0.9951000213623048,Uncharacterized protein YtzJ;
CK_00045008,O31914,0.9954000115394592,SPbeta prophage-derived uncharacterized protein YoqY;
CK_00045019,A8FFM8,0.9955999851226808,UPF0297 protein BPUM_2379 
CK_00045141,P53182,0.8929689081099887,Putative uncharacterized protein YGL041C;
CK_00047022,O34834,0.997099995613098,SPbeta prophage-derived uncharacterized protein YoqC;
CK_00048189,Q47719,0.9957000017166138,Putative protein YjhV;
CK_00048770,A5GNA0,0.9950000047683716,DNA-directed RNA polymerase subunit omega 
CK_00048870,Q83L82,0.9958999752998352,Uncharacterized protein YobH;
CK_00049951,P54160,0.9955000281333924,Uncharacterized protein YpbS;
CK_00050145,Q3JY54,0.9951000213623048,Flagellar transcriptional regulator FlhD 
CK_00050239,P13660,0.822170994702816,Mobilization protein MbeD;
CK_00050330,P30880,0.9950000047683716,Calcitonin gene-related peptide 1;
CK_00053059,Q10918,0.995299994945526,Uncharacterized protein B0252.5;
CK_00054597,Q3E740,0.996399998664856,Uncharacterized protein YGL258W-A;
CK_00054843,P55599,0.9950000047683716,Uncharacterized protein y4oN;
CK_00057408,Q44556,0.8067827665159228,Putative RNA-binding protein RbpD;
CK_00000271,Q3AN56,1.0,Cytochrome b559 subunit alpha 
CK_00003838,Q0A551,0.9955000281333924,Probable Fe(2+)-trafficking protein 
CK_00004945,P9WJ17,0.997099995613098,Putative antitoxin VapB44;
CK_00006300,P9WLB9,0.9950000047683716,Uncharacterized protein Rv2312;
CK_00033201,Q54CM6,0.8200524083576965,Putative uncharacterized protein DDB_G0292940;
CK_00033671,P22867,0.9954000115394592,Methane monooxygenase component D;
CK_00034515,P02882,0.995199978351593,Monellin chain B;
CK_00035207,A2BYF5,0.9955000281333924,DNA-directed RNA polymerase subunit omega 
CK_00035472,B5F9R3,0.9962000250816344,Probable Fe(2+)-trafficking protein 
CK_00036893,Q7NSR4,0.995299994945526,Probable Fe(2+)-trafficking protein 
CK_00038697,Q83JD2,0.9955000281333924,Uncharacterized protein YrdB;
CK_00041942,Q5KWU6,0.9965999722480774,UPF0297 protein GK2555 
CK_00044759,P40738,0.9958999752998352,Protein YxxE;
CK_00046403,Q5GY22,0.9957000017166138,Probable Fe(2+)-trafficking protein 
CK_00047037,G2TRS3,0.9958000183105468,Protein kish;
CK_00048322,P38476,0.9954000115394592,Uncharacterized mitochondrial protein ymf34;
CK_00048416,B8ER26,0.9969000220298768,N(2)-fixation sustaining protein CowN 
CK_00050384,Q9MUM6,0.9955999851226808,Uncharacterized 7.4 kDa protein in ndhF-psbD intergenic region;
CK_00050466,P38437,0.8716549152697084,Uncharacterized protein in miaA 5'region;
CK_00051652,Q9BQC6,0.996399998664856,Large ribosomal subunit protein mL63 
CK_00052164,Q52071,0.9962000250816344,Nitrogenase-stabilizing/protective protein NifW;
CK_00057188,Q923D4,0.9966999888420104,Splicing factor 3B subunit 5;
CK_00000686,O85044,0.9961000084877014,Carboxysome shell vertex protein CsoS4B;
CK_00000947,A5GJP1,0.9983000159263612,NAD(P)H-quinone oxidoreductase subunit L 
CK_00002605,P76549,0.9962999820709229,Uncharacterized protein YffR;
CK_00002773,Q88V12,0.9958000183105468,UPF0297 protein lp_2275 
CK_00004961,P9WF22,0.9957000017166138,Antitoxin VapB47;
CK_00005383,Q1R073,0.9955000281333924,Probable Fe(2+)-trafficking protein 
CK_00005530,P9WLB9,0.9955000281333924,Uncharacterized protein Rv2312;
CK_00034213,Q31MH9,0.9951000213623048,DNA-directed RNA polymerase subunit omega 
CK_00034375,Q09MB5,0.995299994945526,Putative uncharacterized protein ycf15;
CK_00037560,P0DSM8,0.9968000054359436,Immunity protein CdiI 
CK_00039334,P83960,0.8497223893381118,Alpha-benincasin;
CK_00039600,A9H4F6,0.9961000084877014,N(2)-fixation sustaining protein CowN 
CK_00041330,Q9MUM6,0.9961000084877014,Uncharacterized 7.4 kDa protein in ndhF-psbD intergenic region;
CK_00041592,Q55GM9,0.9951000213623048,Putative uncharacterized protein DDB_G0268290;
CK_00042896,Q3E740,0.9965000152587892,Uncharacterized protein YGL258W-A;
CK_00043279,P55597,0.9954000115394592,Uncharacterized protein y4oL;
CK_00045343,Q9ZET4,0.9951000213623048,"Alkene monooxygenase system', ' effector subunit "
CK_00047872,Q47719,0.9959999918937684,Putative protein YjhV;
CK_00050490,A7A1T1,0.9961000084877014,Biogenesis of lysosome-related organelles complex 1 subunit BLS1;
CK_00054483,Q9MUM6,0.9954000115394592,Uncharacterized 7.4 kDa protein in ndhF-psbD intergenic region;
CK_00055881,Q8K459,0.8499071532328983,Peroxisomal testis-specific protein 1;
CK_00055901,P86230,0.9951000213623048,Tektin-3 
CK_00055982,Q7MRV3,0.995299994945526,N(2)-fixation sustaining protein CowN 
CK_00000162,P55670,0.9950000047683716,UPF0262 protein y4uD 
CK_00001953,B2IZS8,0.9959999918937684,NAD(P)H-quinone oxidoreductase subunit M 
CK_00004986,P71622,0.9950000047683716,Antitoxin VapB22;
CK_00005096,Q4QNL8,0.9958000183105468,Antitoxin VapB1;
CK_00034994,C5DFG5,0.9954000115394592,Biogenesis of lysosome-related organelles complex 1 subunit BLS1;
CK_00037931,Q58A44,0.8165269191854954,Prostate collagen triple helix protein;
CK_00040080,Q5BB99,0.995299994945526,Transcription initiation factor IIA subunit 2;
CK_00040791,Q45596,0.9954000115394592,Putative exported peptide YydF;
CK_00043212,Q10735,0.9958999752998352,Pepsin B;
CK_00045629,P9WJ12,0.9959999918937684,Toxin MT2730;
CK_00047385,P13966,0.995199978351593,Protein KleC;
CK_00047672,O85172,0.9962999820709229,Endoribonuclease VapD 1;
CK_00047981,P76011,0.997099995613098,UPF0410 protein YmgE;
CK_00051393,Q923D4,0.9961000084877014,Splicing factor 3B subunit 5;
CK_00055092,P9WLZ0,0.9958999752998352,Putative antitoxin VapB10;
CK_00055746,O33348,0.995199978351593,Toxin RelG;
CK_00055926,Q8X4G6,0.9951000213623048,Uncharacterized protein YobH;
CK_00001183,Q87NB9,0.9951000213623048,UPF0263 protein VP1949 
CK_00001617,H9T8I0,0.9955999851226808,Immunity protein CdiI;
