SeqCluster,GO_result
CK_00101964,GO:0005524|GO:0016887
CK_00101976,GO:0008654|GO:0008715|GO:0016020
CK_00101984,GO:0006508|GO:0008236
CK_00101988,GO:0003700|GO:0006352|GO:0006355
CK_00101989,GO:0006812|GO:0015297|GO:0016020|GO:0055085|GO:1902600
CK_00101992,GO:0046872
CK_00101995,GO:0016757
CK_00101998,GO:0003677
CK_00102045,GO:0016746
CK_00102053,GO:0019867
CK_00102074,GO:0005524|GO:0016301
CK_00102081,GO:0016787
CK_00102097,GO:0005515
CK_00102102,GO:0005524|GO:0009058|GO:0016881
CK_00102106,GO:0005515
CK_00102114,GO:0003677
CK_00102147,GO:0005515
CK_00102152,GO:0005524|GO:0016887
CK_00102153,GO:0005515
CK_00102195,GO:0016747
CK_00102203,GO:0030638
CK_00102209,GO:0016020|GO:0016757
CK_00102226,GO:0016747
CK_00102250,GO:0016491
CK_00102255,GO:0003729
CK_00102258,GO:0016758
CK_00102278,GO:0003677
CK_00102284,GO:0006400|GO:0016763
CK_00102306,GO:0004797|GO:0005524
CK_00102312,GO:0003677
CK_00102352,GO:0016491
CK_00102358,GO:0006355
CK_00102359,GO:0005886|GO:0006824|GO:0043190
CK_00102367,GO:0016846
CK_00102369,GO:0007165
CK_00102391,GO:0030638
CK_00102393,GO:0008800|GO:0017001|GO:0030655
CK_00102400,GO:0005506|GO:0005737|GO:0019310|GO:0050113
CK_00102434,GO:0005509|GO:0007156|GO:0016020
CK_00102438,GO:0003700|GO:0006355
CK_00102446,GO:0016491
CK_00102453,GO:0003677
CK_00102457,GO:0003676|GO:0016787|GO:0046872
CK_00102493,GO:0005524
CK_00102497,GO:0003677|GO:0006355
CK_00102502,GO:0055085
CK_00102503,GO:0006527|GO:0008791
CK_00102504,GO:0006525|GO:0009015
CK_00102505,GO:0002161
CK_00102508,GO:0016787
CK_00102512,GO:0004144|GO:0045017
CK_00102513,GO:0016020
CK_00102533,GO:0016788
CK_00102543,GO:0016020
CK_00102590,GO:0004540
CK_00102640,GO:0004517|GO:0006809
CK_00102691,GO:0003824
CK_00102695,GO:0003824
CK_00102703,GO:0016787
CK_00102727,GO:0004252|GO:0006508|GO:0030288
CK_00102773,GO:0006629
CK_00102963,GO:0005975|GO:0016810
CK_00103038,GO:0006144|GO:0033971
CK_00103039,GO:0000166|GO:0000287|GO:0005737|GO:0008253|GO:0009117
CK_00103041,GO:0006284|GO:0008725
CK_00103070,GO:0016020|GO:0016209|GO:0016491|GO:0017004
CK_00103087,GO:0008887|GO:0031388
CK_00103097,GO:0017121|GO:0017128
CK_00103133,GO:0007165
CK_00103134,GO:0003824
CK_00103138,GO:0003677|GO:0009036|GO:0009307
CK_00103157,GO:0016020|GO:0045227
CK_00103250,GO:0016787
CK_00103268,GO:0008270
CK_00103340,GO:0022857|GO:0055085
CK_00103353,GO:0000049
CK_00103379,GO:0033609
CK_00103380,GO:0009055|GO:0020037
CK_00103390,GO:0008168
CK_00103414,GO:0003824
CK_00103422,GO:0016747
CK_00103430,GO:0016627|GO:0050660
CK_00103455,GO:0016747
CK_00103458,GO:0008752|GO:0016491|GO:0046306
CK_00103465,GO:0005525|GO:0005874|GO:0007017
CK_00103474,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00103475,GO:0006302|GO:0016887
CK_00103516,GO:0009190|GO:0035556
CK_00103609,GO:0009007|GO:0009307
CK_00103617,GO:0008146
CK_00103634,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00103702,GO:0008080|GO:0046677
CK_00103752,GO:0015035
CK_00103787,GO:0004222|GO:0006508
CK_00103879,GO:0016787
CK_00103888,GO:0016787
CK_00103896,GO:0016758
CK_00103898,GO:0005975|GO:0016810
CK_00104063,GO:0003697
CK_00104070,GO:0003796|GO:0009253|GO:0016998
CK_00104093,GO:0005524|GO:0046872
CK_00104104,GO:0003677|GO:0009036|GO:0009307
CK_00104133,GO:0003824
CK_00104182,GO:0003677|GO:0009036|GO:0009307
CK_00104309,GO:0016491
CK_00104358,GO:0019867
CK_00104418,GO:0003677|GO:0009036|GO:0009307
CK_00104425,GO:0016491
CK_00104470,GO:0008080|GO:0046677
CK_00104497,GO:0005975|GO:0016810
CK_00104629,GO:0016020
CK_00104648,GO:0003677|GO:0015074
CK_00104654,GO:0016758
CK_00104658,GO:0016829
CK_00104664,GO:0008080|GO:0046677
CK_00104670,GO:0005975|GO:0016810
CK_00104685,GO:0005975|GO:0016810
CK_00104686,GO:0008168|GO:0032259
CK_00104708,GO:0003677|GO:0015074
CK_00104715,GO:0016614
CK_00104728,GO:0006284
CK_00104774,GO:0008146
CK_00104949,GO:0051213
CK_00105156,GO:0008146
CK_00105164,GO:0016020|GO:0047355
CK_00105198,GO:0005975|GO:0016857
CK_00105217,GO:0000271|GO:0016020
CK_00105228,GO:0008080|GO:0046677
CK_00105230,GO:0008146
CK_00105231,GO:0016747
CK_00105309,GO:0016747
CK_00105311,GO:0003677|GO:0004803|GO:0006313
CK_00105331,GO:0016788
CK_00105333,GO:0016747
CK_00105371,GO:0008168
CK_00105530,GO:0005515
CK_00105999,GO:0003677|GO:0003899|GO:0006351
CK_00106016,GO:0004040
CK_00106017,GO:0008745|GO:0009253
CK_00106027,GO:0016020
CK_00106502,GO:0003676|GO:0004519|GO:0004520|GO:0043571|GO:0046872|GO:0051607
CK_00106717,GO:0016787
CK_00106751,GO:0043886
CK_00106762,GO:0043231|GO:0051537
CK_00106764,GO:0016747
CK_00106787,GO:0006355
CK_00106820,GO:0016020
CK_00106892,GO:0007165
CK_00106898,GO:0003677|GO:0006355
CK_00106916,GO:0003677|GO:0006310|GO:0015074
CK_00106934,GO:0022857|GO:0043190|GO:0055085
CK_00106964,GO:0016787
CK_00106970,GO:0003824|GO:0018822|GO:0046914
CK_00107077,GO:0003677|GO:0004803|GO:0006313
CK_00107129,GO:0006508|GO:0008236
CK_00107158,GO:0006355
CK_00107198,GO:0004672|GO:0005524|GO:0006468
CK_00107288,GO:0006355
CK_00107606,GO:0005198
CK_00107617,GO:0015074
CK_00107618,GO:0016887
CK_00107623,GO:0003700|GO:0006352|GO:0006355
CK_00107655,GO:0004842|GO:0016567
CK_00107657,GO:0046782
CK_00107688,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00107704,GO:0009922|GO:0016020
CK_00107707,GO:0003700|GO:0006355
CK_00107725,GO:0030430|GO:0046718|GO:0051536
CK_00107733,GO:0016491
CK_00107761,GO:0016787
CK_00107780,GO:0005975|GO:0016758|GO:0030259
CK_00107810,GO:0003677|GO:0003899|GO:0006351
CK_00107818,GO:0005515
CK_00107821,GO:0016020
CK_00107881,GO:0000166|GO:0003677|GO:0005524
CK_00107896,GO:0003700|GO:0006352|GO:0006355
CK_00107907,GO:0015562|GO:0055085
CK_00107910,GO:0005996|GO:0016853|GO:0048029
CK_00107912,GO:0016853
CK_00107936,GO:0016020|GO:0055085
CK_00107948,GO:0016787
CK_00107949,GO:0005509|GO:0016020|GO:0016614
CK_00107950,GO:0009055|GO:0020037
CK_00107951,GO:0004553|GO:0005975
CK_00107963,GO:0009055|GO:0016020
CK_00107964,GO:0022857|GO:0055085
CK_00107968,GO:0016020
CK_00107990,GO:0030638
CK_00108011,GO:0006508|GO:0008236
CK_00108012,GO:0003677|GO:0008170
CK_00108030,GO:0005525
CK_00108040,GO:0003677|GO:0008170
CK_00108044,GO:0003676|GO:0005524
CK_00108051,GO:0005515
CK_00108059,GO:0005524|GO:0016887
CK_00108065,GO:0004519
CK_00108066,GO:0003676|GO:0006304|GO:0008168|GO:0032259
CK_00108075,GO:0016020
CK_00108110,GO:0005515
CK_00108115,GO:0003677|GO:0009007|GO:0009307
CK_00108122,GO:0003677|GO:0004803|GO:0006313
CK_00108123,GO:0008677|GO:0015940
CK_00108125,GO:0003677|GO:0008170
CK_00108131,GO:0003677|GO:0005524|GO:0016787
CK_00108140,GO:0022857|GO:0043190|GO:0055085
CK_00108163,GO:0005524|GO:0016887
CK_00108167,GO:0008168
CK_00108169,GO:0003677
CK_00108173,GO:0005524|GO:0016887
CK_00108183,GO:0005515
CK_00108240,GO:0008171
CK_00108319,GO:0003676|GO:0008168|GO:0032259
CK_00108374,GO:0004540
CK_00108383,GO:0005515
CK_00108528,GO:0005975
CK_00108634,GO:0015074
CK_00108643,GO:0005975|GO:0016853
CK_00108646,GO:0015627|GO:0015628
CK_00108647,GO:0009276|GO:0015627|GO:0015628
CK_00108648,GO:0004357|GO:0042398
CK_00108649,GO:0004363|GO:0005524|GO:0006750
CK_00108654,GO:0030246
CK_00108667,GO:0003774|GO:0009425|GO:0071973
CK_00108668,GO:0015297|GO:0016020|GO:0042910|GO:0055085
CK_00108675,GO:0003677|GO:0006355
CK_00108677,GO:0003824
CK_00108680,GO:0006935|GO:0009288|GO:0016020|GO:0071973
CK_00108684,GO:0003676|GO:0008168|GO:0008270|GO:0015074
CK_00108687,GO:0015074
CK_00108746,GO:0005198|GO:0019068
CK_00108748,GO:0004519|GO:0016887
CK_00109105,GO:0019073
CK_00109213,GO:0008654|GO:0016020|GO:0016780
CK_00109394,GO:0008270
CK_00109424,GO:0046872
CK_00109425,GO:0016020|GO:0022857|GO:0055085
CK_00109426,GO:0016757
CK_00109427,GO:0008146|GO:0016020|GO:0016757
CK_00109429,GO:0016757
CK_00109431,GO:0016757
CK_00109432,GO:0016757
